,track_id,artists,album_name,track_name,explicit,track_genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
110820,0onLNYV4aYuSQb8wPxR0O0,Tritonal;Marlhy,Back To My Love,Back To My Love,FALSE,trance,46,401951,0.61,0.924,10,-6.062,0,0.0614,0.00208,0.517,0.241,0.0802,123.032,4
110821,67Lj6xHDrizXIDDFKYwdae,Giuseppe Ottaviani;Natalie Shay,Replay,Replay (feat. Natalie Shay),FALSE,trance,44,252826,0.667,0.867,11,-8.158,0,0.0891,0.209,0.128,0.108,0.247,124.966,4
110822,21t2aeBdnMEl2xVG4ORhP7,Killerwatts;Vini Vici,Edge Of Time,Colors,FALSE,trance,39,487374,0.609,0.979,11,-6.824,0,0.0563,0.00261,0.63,0.284,0.233,138.001,4
110823,2c7y5n1q4rwHNTUPzi4HOe,Infected Mushroom;Bliss,IM25,Boss La Rosh,FALSE,trance,51,401167,0.53,0.84,7,-5.465,1,0.04,0.00769,0.906,0.0894,0.0398,139.967,4
110824,1B0FEDRzzN5GP7HGZZfNQl,Dennis Sheperd;York;Iris,The Fall,The Fall,FALSE,trance,41,230476,0.59,0.811,2,-7.518,1,0.0343,0.00142,0.544,0.145,0.151,125.98,4
110825,7j91sj24ANYQIfptwaemjC,Hilight Tribe,Trancelucid,Tambakunda,FALSE,trance,28,467293,0.712,0.631,10,-8.063,0,0.174,0.000601,0.897,0.271,0.589,149.991,4
110826,0tQIROLkrjb4s3UFeJd0EE,Digicult;Tropical Bleyage,Soul Samadhi,Aradhana - Original Mix,FALSE,trance,30,415497,0.541,0.946,4,-4.97,0,0.0449,0.000155,0.786,0.381,0.149,145.004,4
110827,1okI0EddpA2UxVY4hBw4PA,Solarstone;Nall,Seven Cities (Nall Remix),Seven Cities - Nall Remix,FALSE,trance,48,208803,0.527,0.823,0,-8.581,1,0.0341,0.367,0.954,0.133,0.14,122.011,4
110828,4ljvM25QQsr2qRYnN5COID,Armin van Buuren,Trance Top 1000 - The Legends,Blue Fear,FALSE,trance,41,220280,0.557,0.844,10,-9.086,0,0.0636,0.00683,0.943,0.11,0.42,135.992,4
110829,0YMmKbsH25K6Mp7Ld8VT1c,Mark Van Dale;Enrico;Vengaboys,Power Woman (Vengaboys Remix),Power Woman - Vengaboys Remix,FALSE,trance,31,259253,0.686,0.983,7,-6.532,1,0.0524,6.53E-05,0.772,0.0483,0.612,140.023,4
110830,6sBPGTOC25BMmS0SMzJGMr,Roman Messer;Roxanne Emery,Dream,Lost & Found,FALSE,trance,49,191136,0.498,0.878,3,-3.408,1,0.05,0.00377,0.000166,0.532,0.176,132.065,4
110831,6sSLvw4GjXvRIOZfA3fTHh,Mandragora;4i20,Mechanics of Travel,Monster Juice,FALSE,trance,35,277057,0.698,0.498,1,-8.709,1,0.0748,0.0535,0.359,0.484,0.34,160.012,4
110832,3VpQWglejczAMkxS5vUXw1,Roman Messer;Diandra Faye,In Our Memories,In Our Memories,FALSE,trance,40,208695,0.493,0.975,5,-4.327,0,0.0866,0.000642,0.161,0.153,0.132,138.128,4
110833,7dx4PRez4LH6eI6Sw1jDQu,Above & Beyond,Tritonia 400,Projection (Tritonia 400),FALSE,trance,0,247486,0.53,0.86,1,-6.882,0,0.0303,0.000958,0.821,0.65,0.0793,128.035,4
110834,2zGRWSi7klnfoF4IYRAuon,The Thrillseekers;En-Motion,Trance Top 1000 (Mini Mix 003) - Armada Music,Synaesthesia (Mixed) - En-Motion Remix,FALSE,trance,54,71384,0.319,0.891,10,-6.577,1,0.0371,0.0725,0.889,0.32,0.214,139.806,4
110835,3T6Gt575CWSaiU4nnRreMJ,Veracocha,Trance Top 1000 (Ibiza Anthems Mini Mix),Carte Blanche (Mix Cut) - FM Edit,FALSE,trance,55,123937,0.601,0.947,10,-9.37,0,0.0316,6.93E-05,0.825,0.351,0.659,140.009,4
110836,56DeYl4hyvAQzi1CzD17zB,Blank & Jones,Relax Edition 4,Where You Belong - Poolside House Mix,FALSE,trance,29,426405,0.737,0.5,5,-6.447,0,0.0456,0.00831,0.158,0.121,0.724,124.986,4
110837,57y3XVfjS2DCFnHXQpLtTU,Mandragora;4i20,Mechanics of Travel,No Stick No Stone,FALSE,trance,35,323621,0.499,0.621,9,-8.277,0,0.0624,0.00289,0.672,0.142,0.196,145.005,4
110838,092KFe88nwvQaXbN5lFmiK,Push,The Sound Of Belgium,Universal Nation,FALSE,trance,28,614106,0.662,0.828,8,-9.513,1,0.0493,0.0562,0.888,0.0958,0.374,138.009,4
110839,10HL9aeNAgXGTnS31X450v,Deny,El Enemigo,El Enemigo,FALSE,trance,29,206470,0.418,0.94,11,-3.965,0,0.14,0.000307,0,0.322,0.506,160.075,4
110840,7g8dJIEhLLS17rESlJbp1e,Mark 'Oh,90s Charthits,Never Stop That Feeling 2001 - Video Cut,FALSE,trance,30,214333,0.694,0.983,1,-5.012,1,0.0665,0.145,0.977,0.24,0.519,139.97,4
110841,2wfHc3wJjCeaaB78MlIJ2i,Perplexer,Da Capo,Da Capo - Video Mix,FALSE,trance,30,249493,0.591,0.816,0,-12.801,1,0.0495,0.00123,0.895,0.106,0.162,158.775,4
110842,4x7F7Pf7ZvDUsgwSfwsAAQ,Jones & Stephenson,Thunderdome Never Dies,The First Rebirth - Remastered Original Mix,FALSE,trance,29,360800,0.511,0.99,3,-7.26,0,0.0588,0.0167,0.967,0.0859,0.211,159.82,4
110843,64Oj8il1kLO8gFea7VELK8,GXD;Sarah de Warren;DRYM,Black Hole Trance Music 10-22,Hell & High Water - DRYM Extended Remix,FALSE,trance,1,403478,0.477,0.991,1,-7.075,0,0.061,6.50E-05,0.629,0.0964,0.139,138.002,4
110844,6i4uYhwMOXSvqaMMOiujfv,Dj T.H.;EKE (NL),"Underground Trance Selections, Vol. 11",Crystal Eyes - Extended Mix,FALSE,trance,0,337500,0.553,0.939,6,-5.13,0,0.0382,0.000666,0.495,0.336,0.241,127.985,4
110845,1CmXnj2xE35kq4gyCm3kLM,NG Rezonance,Hard Trance Workout,Thermite - Mixed Edit,FALSE,trance,29,305142,0.501,0.952,5,-5.027,0,0.0361,4.27E-05,0.846,0.105,0.0376,140.016,4
110846,2wnoCQPbacTlzLcbTs7KhX,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Equilibrium - Radio Edit,FALSE,trance,29,138620,0.582,0.994,10,-5.548,0,0.242,0.00017,0.895,0.335,0.0393,145.005,4
110847,2HvV1mmcU6vNrskPrDJ8iP,NG Rezonance;S5,Hard Trance Workout,Daylight - Mix Edit,FALSE,trance,29,335998,0.433,0.978,11,-7.9,0,0.0616,0.000705,0.94,0.0836,0.217,139.994,4
110848,6WBnpegtgCV8kaPGrAB0AF,NG Rezonance,Hard Trance Workout,Adrenaline - Mix Edit,FALSE,trance,29,269142,0.51,0.994,1,-3.624,0,0.0801,0.00206,0.786,0.369,0.0693,140.037,4
110849,1JPKHjsECXhTx418zqeU2c,NG Rezonance;PHD,Hard Trance Workout,No Regrets - Mix Edit,FALSE,trance,29,281142,0.466,0.954,1,-5.421,0,0.049,6.70E-05,0.095,0.112,0.0377,139.935,4
110850,4G58eym5EGj8ZG1qt8DXIx,Something Good;Yotto,Rhythm (Of The Night),Rhythm (Of The Night),FALSE,trance,49,201621,0.534,0.946,10,-6.632,1,0.0383,0.000404,0.698,0.348,0.173,121.951,4
110851,79Vz5MNH7Qe4F7hPKT8tPz,Tiësto;Stevie Appleton,BLUE,BLUE,FALSE,trance,59,167858,0.744,0.725,11,-6.055,1,0.0303,0.018,9.29E-06,0.212,0.904,118.034,4
110852,1DZhHGSzZd61Eezn1oICcx,Simon Patterson,Roll the Credits,Roll the Credits,FALSE,trance,22,460000,0.576,0.97,1,-6.115,1,0.0821,0.000354,0.769,0.29,0.352,143.999,4
110853,7chO7fuXHHB3nZVjEQMXwx,Tiësto;Lucas & Steve,Together Again,Oohla Oohla,FALSE,trance,51,143280,0.694,0.856,10,-4.937,0,0.222,0.00198,0.000189,0.67,0.486,124.923,4
110854,2YOuBWIyHgyvHnLMpjzBf2,Dario G,Sunchyme,Sunchyme,FALSE,trance,61,235850,0.694,0.977,4,-4.553,1,0.0734,0.0115,0.1,0.0916,0.333,132.994,4
110855,4ZkFgEWxurnQt1IA2nKL8z,Raz;Henrique Camacho,Vikings,Vikings,FALSE,trance,43,325962,0.5,0.906,5,-5.819,0,0.0698,0.00438,0.359,0.1,0.165,165.073,4
110856,2KJc0tlouvIy4xwwlp40Hr,Reality Test;Gproject;HYBIT,The Hook,The Hook,FALSE,trance,30,285217,0.587,0.913,11,-2.887,0,0.0451,0.00145,0.9,0.261,0.0487,137.993,4
110857,3XuCumsigEjMaHQ7PY40Ca,Alexander Popov;Sam Bagira,We Are,We Are,FALSE,trance,28,213750,0.656,0.837,9,-7.155,0,0.0845,0.201,0.00043,0.102,0.263,128.045,4
110858,2ZDFiYhZUQA7bR6nYCvJ8z,Vegas (Brazil);Aura Vortex,Caixa Magica,Imaginarium - Vegas (Brazil) Remix,FALSE,trance,46,473610,0.673,0.847,0,-7.209,1,0.0412,0.0198,0.792,0.119,0.276,142.014,4
110859,5PTwd54TX8VWHOD2UgR32f,Electric Universe,Bansuri,Bansuri,FALSE,trance,42,450206,0.512,0.963,8,-4.078,1,0.0509,8.17E-05,0.824,0.22,0.147,144.994,4
110860,1SgNbJpAzhsWK29YTRr8H2,Space Food,Miracle,Miracle,FALSE,trance,41,212017,0.735,0.718,10,-8.005,0,0.0396,0.0371,0.758,0.0802,0.21,120.007,4
110861,32aKImKoiukzUxnWENXJXb,W&W;Sandro Silva;Justin Prime,This Is Our Legacy,This Is Our Legacy,FALSE,trance,52,159404,0.669,0.979,7,-2.07,0,0.0997,0.032,0.208,0.293,0.534,128.019,4
110862,7qK0mNHVdVbnqt3Prd26Vs,Darude;Ashley Wallbridge;Foux;Hixxy,Surrender (The Remixes),Surrender - Hixxy Remix,FALSE,trance,57,204906,0.467,0.965,7,-1.564,1,0.119,0.0155,0.00155,0.116,0.174,164.961,4
110863,1YddMZzakt7WEZ9y1xGQgR,Dash Berlin,The New Daylight (Radio Versions),Till The Sky Falls Down,FALSE,trance,56,230146,0.663,0.668,3,-7.733,0,0.0479,0.00522,0.0113,0.0689,0.451,131.966,4
110864,63vjnB6EeQuVf64zLxIo90,Aly & Fila;JES;Space Motion,Summer Sessions 2021,I Won't Let You Fall - Space Motion Extended Remix,FALSE,trance,36,449032,0.693,0.731,2,-8.552,1,0.0438,0.00483,0.543,0.112,0.273,122.987,4
110865,2frE5dTlla9H4E71bvlQbQ,Orjan Nilsen;Fingerling,The Devil Is In The Detail,1 Like You,FALSE,trance,48,200129,0.579,0.753,7,-3.923,1,0.324,0.0215,0,0.365,0.286,127.972,4
110866,5m7ttxM7WpPZ0VfKKwniPX,Above & Beyond;Richard Bedford;Maor Levi,With Your Hope (Maor Levi Remix),With Your Hope - Maor Levi Remix,FALSE,trance,47,187663,0.609,0.964,10,-4.017,1,0.0931,0.00165,0.018,0.406,0.228,127.969,4
110867,7BQd7bXMRvyXyoLFpxz0hb,Blind Channel,Balboa,Balboa,FALSE,trance,49,192489,0.38,0.899,7,-3.554,1,0.165,0.00256,0,0.0626,0.406,82.828,4
110868,3qehmGY1DnlBI5W9iFlUhR,Avalon;Tristan;Killerwatts;GMS,Rise The Remixes,We are Psychedelic - GMS Remix,FALSE,trance,38,427605,0.56,0.928,8,-5.797,1,0.0735,0.000142,0.801,0.411,0.425,142.02,4
110869,1Dls4kcgFCFXuymquHsYG8,Tropical Bleyage,Constant Present,Mala - Original Mix,FALSE,trance,36,443584,0.587,0.818,10,-6.53,0,0.046,0.00677,0.885,0.87,0.234,144.999,4
110870,0gd6Iz0oD2ROwesoHCKIQ4,Ruben de Ronde;Rodg;Louise Rademakers;Solid Stone,TogetheRR (Remixed),Riptide - Solid Stone Remix,FALSE,trance,48,259024,0.778,0.685,7,-9.616,1,0.042,0.00352,0.775,0.125,0.0974,122.995,4
110871,2MyrJatlZSOhfgtc8UlNBu,Liquid Soul;Zyce;Solar Kid,"Full On Fluoro, Vol. 3 (Mixed Version)",Anjuna [Mix Cut] - Original Mix,FALSE,trance,50,279548,0.646,0.865,1,-16.545,1,0.0559,0.00165,0.816,0.0754,0.0396,137.437,4
110872,6bmygzEpGwj7YFiDwRs0QJ,Almanac,Treino 2022 - Músicas para Malhar,Sarrinho,FALSE,trance,29,167041,0.811,0.692,2,-5.905,1,0.0482,0.024,0.179,0.556,0.435,125.004,4
110873,1715OLhgEevHoE6bvfARzg,Imperio,Best of Imperio,Amor Infinitus - Single Version,FALSE,trance,30,294798,0.649,0.82,8,-10.769,0,0.0414,0.00169,0.0199,0.133,0.239,166,4
110874,1xlv5OjWJPO5WGDhv72NOj,NG Rezonance;PHD,Hard Trance Workout,Hidden - Mix Edit,FALSE,trance,29,329142,0.501,0.994,1,-4.973,1,0.0564,0.00274,0.843,0.0953,0.465,140.017,4
110875,4qbVmHAR2ldYQmS8KopbPR,NG Rezonance;PHD,Hard Trance Workout,Forgotten - Mix Cut,FALSE,trance,29,267428,0.477,0.992,8,-7.612,1,0.0525,0.000722,0.901,0.133,0.419,139.988,4
110876,17gDUHYrKUwKnqpBaflc7Y,NG Rezonance;Peter Berry,Hard Trance Workout,How Hard Is Your Trance - Mix Edit,FALSE,trance,29,329142,0.472,0.999,9,-6.057,1,0.0716,0.000273,0.882,0.091,0.107,140.005,4
110877,120Tni2Xm0XoIvGt0o8NYD,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Enigma - Radio Edit,FALSE,trance,29,134285,0.439,0.972,4,-3.378,0,0.0618,0.000141,0.913,0.0986,0.182,146.98,4
110878,7ovBMy5H4MINAeXD0rUJSQ,NG Rezonance;S5,Hard Trance Workout,Eternity - Mix Edit,FALSE,trance,29,267428,0.387,0.993,5,-6.306,0,0.053,0.000129,0.888,0.0935,0.0807,140.022,4
110879,2lX2gtkLVsaLxQ8MqSADtM,NG Rezonance,Hard Trance Workout,Resurgence - Mix Edit,FALSE,trance,29,270857,0.462,0.947,6,-8.183,0,0.05,6.29E-05,0.89,0.176,0.135,140.003,4
110880,7DdYDHW8wX2EVrAI348nFj,NG Rezonance;S5,Hard Trance Workout,Reflection - Mix Edit,FALSE,trance,29,325714,0.455,0.934,11,-7.826,0,0.0516,0.00311,0.939,0.109,0.0393,139.996,4
110881,7oXeg01xj3djNz0PisDWXd,NG Rezonance;PHD,Hard Trance Workout,Salvation - Mix Edit,FALSE,trance,29,329142,0.455,0.992,2,-5.494,1,0.0402,9.91E-05,0.926,0.0824,0.331,139.999,4
110882,4J0t5MTjdeVpNM65Gwq659,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Genesis - Radio Edit,FALSE,trance,29,154400,0.444,0.939,6,-5.367,0,0.0476,0.000607,0.928,0.314,0.0398,150.006,4
110883,00XqpAvp16qJ27mCTKFmYA,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Life - Radio Edit,FALSE,trance,29,168428,0.665,0.944,10,-6.394,0,0.0503,3.05E-05,0.221,0.0408,0.508,140.012,4
110884,6Hc8lMLA2xnQm9IceDa9MH,NG Rezonance;Matt Draper,Hard Trance Workout,Tranquillity - Mix Edit,FALSE,trance,29,349714,0.457,0.964,0,-8.947,1,0.0808,0.000276,0.956,0.0994,0.0569,139.979,4
110885,3Msrp56q1eTLQaZFX06Qp3,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Lockdown - Radio Edit,FALSE,trance,29,195857,0.477,0.989,1,-5.541,1,0.043,8.65E-05,0.849,0.143,0.522,140.036,4
110886,5VORHKuWtUrxW7GciRNdeq,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Inversion - Radio Edit,FALSE,trance,29,132000,0.392,0.985,11,-5.151,0,0.0478,0.000632,0.955,0.0686,0.201,150.025,4
110887,5XhWk9gAvL5e6km50aedqQ,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Infamous - Radio Edit,FALSE,trance,29,126206,0.634,0.948,0,-5.461,1,0.0602,0.0218,0.204,0.675,0.0338,144.912,4
110888,4HKz3oUGYWMtyh3pJWcGH6,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Nemesis - Radio Edit,FALSE,trance,29,138000,0.503,0.936,11,-5.644,0,0.0441,0.000114,0.912,0.244,0.428,149.981,4
110889,0UgievjjcbopXpT4ioO1zk,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Memento - Radio Edit,FALSE,trance,29,206142,0.455,0.977,10,-6.336,0,0.0561,1.36E-05,0.876,0.23,0.0812,139.952,4
110890,1ZHCb2rhR6O8VQPgQYuIBw,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Parallax - 155 Radio Edit,FALSE,trance,29,162967,0.367,0.989,10,-4.865,0,0.0945,0.000634,0.953,0.1,0.0579,155.041,4
110891,20O8KGqLW4GCw7ZvVHmr4s,NG Rezonance;PHD,Hard Trance Workout,Imaginarium - Mix Edit,FALSE,trance,29,342857,0.478,0.947,7,-7.206,0,0.035,0.000311,0.938,0.179,0.179,139.969,4
110892,2SdJPnZ1gpN6H0s6HIDf8q,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Odysseus - 155 Radio Edit,FALSE,trance,29,164129,0.402,0.954,6,-5.067,0,0.0927,0.000191,0.839,0.254,0.0383,155.038,4
110893,0I68a0g4naHlFcdXMyDWkW,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Liberation - Radio Edit,FALSE,trance,29,168352,0.479,0.96,9,-5.418,0,0.0557,0.000595,0.957,0.229,0.038,169.998,4
110894,3LNBwCPuBbL2oz8KMzROpF,NG Rezonance;Avaxx,Hard Trance Workout,Thirium - NG Rezonance Mix Edit,FALSE,trance,29,183428,0.236,0.946,5,-7.077,0,0.0586,0.00328,0.632,0.189,0.174,139.85,4
110895,3tfga0DJ46WbGdQJjaqcq2,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Liberation - 155 Radio Edit,FALSE,trance,29,127354,0.481,0.988,9,-5.331,0,0.204,0.0182,0.967,0.119,0.12,154.998,4
110896,3bfL531R4KO1u7dtzeRweH,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Adrenaline - Instrumental Radio Edit,FALSE,trance,29,162857,0.526,0.989,1,-6.353,0,0.091,0.0103,0.88,0.15,0.0388,140.039,4
110897,4tXaZUDEwnWun6g4DteKtf,NG Rezonance,Hard Trance Workout,Drop Set - Mix Edit,FALSE,trance,29,286285,0.44,0.982,11,-8.144,1,0.0529,0.000689,0.93,0.157,0.24,139.944,4
110898,289jf87DPQP96vSnTaivuv,NG Rezonance;PHD;Peter Berry,Hard Trance Workout,Envisage - Peter Berry Remix Edit,FALSE,trance,29,212571,0.432,0.936,3,-8.084,0,0.0579,0.00378,0.906,0.116,0.178,140.005,4
110899,5fN6GTHOitOSazlodWJbAB,NG Rezonance;Venetica,Hard Trance Workout,Point Pleasant - Mix Edit,FALSE,trance,29,301714,0.384,0.989,6,-8.758,0,0.0555,0.00231,0.921,0.117,0.0943,139.99,4
110900,4K6cLLpCAIsDzFlBycfkde,Sesto Sento,La Españolita,My Trip To Fantasy - Mandragora Remix,FALSE,trance,38,321176,0.718,0.583,10,-8.11,1,0.0503,0.0162,0.858,0.261,0.438,136.003,4
110901,6ykdXpEG7cTSOfRSBv1ROA,Breathe Carolina;Robert Falcon;Conor Maynard,IF U,IF U,FALSE,trance,41,159818,0.617,0.762,11,-5.061,0,0.0414,0.0364,0,0.235,0.39,109.959,4
110902,3nbnyZb8F60d9vHLm8RX9N,Seven Lions;Ellie Goulding,Don't Leave,Don’t Leave,FALSE,trance,50,169106,0.523,0.716,11,-5.861,1,0.0355,0.0045,0.000669,0.299,0.386,131.972,4
110903,0YAngMtTaCX3f62yxJwiq9,Mandragora,Disc 2,Special Treatment,FALSE,trance,34,259558,0.658,0.702,7,-7.454,0,0.0331,0.247,0.287,0.189,0.173,93.048,4
110904,0CftBgYTVQ2pxfsMDraezu,Hi Profile,Live at Tomorrowland 2022 (Highlights),The Ghost (Mixed),FALSE,trance,40,73030,0.437,0.977,2,-7.099,1,0.0694,2.60E-05,0.586,0.493,0.134,138.017,4
110905,6DC1ZXYmB7gVSwnGDn426N,Interactive Noise,The 1001 Nights,Ali Baba,FALSE,trance,25,405547,0.693,0.904,6,-5.365,0,0.0619,0.0123,0.896,0.093,0.122,138.038,4
110906,4wkUa6PiswVtAwak37I1zC,Tiësto,I’ll Take You High,I’ll Take You High,FALSE,trance,50,172500,0.66,0.953,8,-5.25,0,0.0782,0.000508,0.0436,0.605,0.118,127.958,4
110907,6YYlDwGwQvWIePrUk42Pxi,Tiësto;Hardwell;Matthew Koma,A Town Called Paradise,Written In Reverse,FALSE,trance,43,268267,0.473,0.765,1,-3.427,0,0.048,0.00446,1.53E-06,0.072,0.271,129.989,4
110908,7zx2Nb2BTMOFelkvb4nNPB,Dash Berlin;Syzz,We Are (Part 2),This Is Who We Are,FALSE,trance,42,186587,0.529,0.704,5,-2.691,0,0.0411,0.00486,0,0.646,0.267,124.228,4
110909,64xXJHoaNRJ9yXIXrubb0t,Vini Vici;Omiki,In the Middle,In the Middle,FALSE,trance,42,186086,0.497,0.882,10,-7.217,0,0.0504,0.00852,0.0353,0.12,0.0636,137.902,4
110910,4tGJ68OwrbEobOLzyqsv1V,Dead by April,Dead by April,What Can I Say,FALSE,trance,48,188173,0.472,0.969,10,-4.587,0,0.0573,0.00176,0,0.15,0.649,84.982,4
110911,0nJu3is8rdbac8Lk04XgBJ,Vini Vici;Pawan Nair,11:11,11:11,FALSE,trance,45,393529,0.532,0.921,1,-7.104,1,0.0372,0.000956,0.887,0.19,0.0411,136.014,4
110912,27nGU2v3syK7aU3AVY2vUO,Cosmic Gate;Nathan Nicholson,Follow You Anywhere,Follow You Anywhere,FALSE,trance,45,244982,0.581,0.869,1,-6.7,0,0.0423,0.0564,0.0789,0.0792,0.0389,123.982,4
110913,0Yezswq6lOGq176qw681FI,Vini Vici;Pixel,Future Classics,Anything & Everything,FALSE,trance,38,445216,0.444,0.802,7,-9.4,1,0.0533,0.00953,0.777,0.34,0.0597,138,4
110914,294bZQoJEueD2ys3wrNDmI,Rank 1,Airwave,Airwave - Radio Vocal Edit,FALSE,trance,53,179800,0.511,0.793,2,-11.87,0,0.0285,0.000563,0.826,0.123,0.233,136.067,4
110915,1qHFwPyMr2ZQwoVQrlucjF,Liquid Soul;Suduaya,Remixes EP,Devotion - Suduaya Remix,FALSE,trance,39,384444,0.464,0.855,9,-8.527,0,0.0358,0.0301,0.918,0.133,0.157,134.958,4
110916,41idbhuTXkbe1fAa2rIEXx,Hilight Tribe,Legacy,Legacy,FALSE,trance,34,202000,0.755,0.931,11,-6.406,0,0.041,0.000264,0.9,0.15,0.416,147.004,4
110917,3Ak6t93rQhbgjSsaNwxwoq,Tiësto;SWACQ,Together,Party Time,FALSE,trance,50,166560,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,4
110918,3QjUQpn6qb3MybBsoaSPwD,Allen Watts,Shadows,Shadows,FALSE,trance,42,223152,0.329,0.997,0,-5.475,0,0.0663,0.00176,0.976,0.724,0.255,137.955,4
110919,1FzbOPWCZiNxnLjAhY1jAR,Armin van Buuren;Sharon Den Adel,In And Out of Love,In And Out Of Love,FALSE,trance,49,181680,0.526,0.705,5,-6.777,0,0.0301,0.067,6.40E-05,0.125,0.413,134.947,4
110920,63vjnB6EeQuVf64zLxIo90,Aly & Fila;JES;Space Motion,Summer Sessions 2021,I Won't Let You Fall - Space Motion Extended Remix,FALSE,trance,36,449032,0.693,0.731,2,-8.552,1,0.0438,0.00483,0.543,0.112,0.273,122.987,4
110921,54Vyt2gufmJpaFNOmKP6Jo,Gareth Emery;Annabel,Breathe,Breathe,FALSE,trance,50,197561,0.507,0.513,6,-10.323,1,0.0312,0.0935,0.0932,0.0981,0.216,130.043,4
110922,4jui0fclpOBF9zf0CuuwNU,Avancada;Darius & Finlay;Yoel Lewis,Xplode (Graham Bell & Yoel Lewis Remix),Xplode - Graham Bell & Yoel Lewis Remix,FALSE,trance,47,139523,0.589,0.923,3,-3.065,0,0.0456,0.00133,0.881,0.355,0.205,130.969,4
110923,7JP8lWYrxpA8luKU8IPd3Y,Asking Alexandria,See What’s On The Inside,Alone Again,FALSE,trance,56,228977,0.496,0.969,10,-3.085,1,0.0688,7.49E-05,5.93E-06,0.242,0.199,109.977,4
110924,6ShcmN8c6rQjA27t0X8MBB,Synergetic Emotion;Who Knows?,Sleep Talking,Sleep Talking,FALSE,trance,34,281142,0.674,0.684,1,-8.168,1,0.0401,0.00922,0.532,0.11,0.149,140.014,4
110925,7E25uFkj24ZY9V4YI5o1qK,Digicult;U-Recken,The Lucid Nation,Into The Heartland - Original Mix,FALSE,trance,27,401510,0.547,0.929,9,-5.232,0,0.0378,0.000465,0.802,0.105,0.292,144.025,4
110926,4aUloVufmSiVD7mcvTJWQV,Miroslav Vrlik,Let It Be,Let It Be - Radio Edit,FALSE,trance,27,179130,0.414,0.993,7,-5.047,1,0.0588,0.01,0.841,0.266,0.165,138,4
110927,1Pe3Tnahd3nNcKrTvNvNvW,Armin van Buuren,Balance,Million Voices,FALSE,trance,41,187150,0.466,0.869,3,-4.275,1,0.0529,0.0142,0.00241,0.115,0.185,126.113,4
110928,0pMqxVqhkyRGPeeNqgsLS8,Tritonal;Eric Lumiere,Live In The Sky (Original + Steve Brian Remix),Live In The Sky,FALSE,trance,25,218536,0.61,0.88,4,-5.157,1,0.0361,0.00189,0.00249,0.23,0.493,121.952,4
110929,7DVpVWuhf70KsaxZ7VmJbS,Armin van Buuren;Davina Michelle;Madwave,ASOT 1058 - A State Of Trance Episode 1058,Hold On (ASOT 1058) - Madwave Remix,FALSE,trance,40,225920,0.504,0.962,10,-8.206,1,0.0793,0.000186,0.495,0.342,0.179,136.007,4
110930,0tWAGWvw3WWySN5fXfW1jO,Tritonal;Eric Lumiere;Steve Brian,Live In The Sky (Original + Steve Brian Remix),Live In The Sky - Steve Brian Extended Remix,FALSE,trance,19,373452,0.67,0.698,11,-7.122,1,0.0438,0.00147,0.577,0.0617,0.55,125.987,4
110931,5VVaoVH3Hj0PlhzifnQuAy,Tritonal,Tritonia 399,"Tritonia (Tritonia 399) - Coming Up, Pt. 3",FALSE,trance,22,30474,0.776,0.755,4,-9.867,0,0.0668,0.029,0.000123,0.65,0.853,126.011,4
110932,1XK0SrwnujLMZv22WjVQU9,Electric Callboy,TEKKNO,Tekkno Train,FALSE,trance,65,177626,0.538,0.87,8,-7.739,0,0.0533,0.000123,8.56E-06,0.155,0.541,145.02,4
110933,0XRbPt9t2YgAYE0bggT783,Mandragora;4i20,Mechanics of Travel,Evil Away,FALSE,trance,36,232980,0.637,0.692,0,-7.99,1,0.065,0.018,0.209,0.187,0.157,180.013,4
110934,3GKa3RctO1YHniUDerjAij,Tritonal,Tritonia 399,"Tritonia (Tritonia 399) - Coming Up, Pt. 1",FALSE,trance,22,37533,0.852,0.684,1,-12.282,1,0.349,0.0124,0,0.122,0.48,125.93,3
110935,2BVCjTA33G3ILpvx0J7ODw,Tritonal,Tritonia 399,"Tritonia (Tritonia 399) - Coming Up, Pt. 2",FALSE,trance,23,30474,0.5,0.922,6,-6.575,1,0.107,0.0389,3.28E-05,0.555,0.715,126.027,3
110936,6geGwNtsM2riKL4okOcYwW,Rodrigo Deem,Tritonia 399,Deem Theatre (Tritonia 399),FALSE,trance,25,182850,0.58,0.853,7,-10.207,1,0.0532,0.11,0.965,0.292,0.0686,125.973,4
